ElementId	UniqueId	Category	Family	Type	Mark	ScheduleMark	MappingMark	Prefix	MemberId	Span	Zone	Role	Position	PositionIndex	MarkTokens	HostElementId	HostUniqueId	HostCategory	HostFamily	HostType	HostMark	HostLevel	Diameter_mm	SteelType	Length_mm	Quantity	RebarShape	RebarShapeId	HookStart	HookEnd	IsStirrup	IsLongitudinal	IsTransverse	IsMain	IsAdditional	IsStarter	IsTop	IsBottom	IsThermal	Width_mm	Height_mm	MemberLength_mm	HostWidth	HostHeight	HostLength	Volume_m3	Area_m2	HostVolume_m3	HostArea_m2	Material	MaterialClass	HostMaterial	StructuralContext
575723	a9455610-e363-417d-8f68-af4aef00ea85-0008c8eb	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6720				1.5147	6.368			CONCRETE	Concrete		StructuralFraming
575726	a9455610-e363-417d-8f68-af4aef00ea85-0008c8ee	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6560				1.3691	6.006			CONCRETE	Concrete		StructuralFraming
575729	a9455610-e363-417d-8f68-af4aef00ea85-0008c8f1	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6560				1.3691	6.006			CONCRETE	Concrete		StructuralFraming
575732	a9455610-e363-417d-8f68-af4aef00ea85-0008c8f4	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6560				1.4999	6.308			CONCRETE	Concrete		StructuralFraming
575735	a9455610-e363-417d-8f68-af4aef00ea85-0008c8f7	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6560				1.4937	6.283			CONCRETE	Concrete		StructuralFraming
575738	a9455610-e363-417d-8f68-af4aef00ea85-0008c8fa	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6560				1.4875	6.258			CONCRETE	Concrete		StructuralFraming
575741	a9455610-e363-417d-8f68-af4aef00ea85-0008c8fd	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6560				1.4875	6.258			CONCRETE	Concrete		StructuralFraming
575744	a9455610-e363-417d-8f68-af4aef00ea85-0008c900	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6407.5				1.3616	6.039			CONCRETE	Concrete		StructuralFraming
575747	a9455610-e363-417d-8f68-af4aef00ea85-0008c903	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6407.5				1.3616	6.039			CONCRETE	Concrete		StructuralFraming
575750	a9455610-e363-417d-8f68-af4aef00ea85-0008c906	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6407.5				1.4918	6.36			CONCRETE	Concrete		StructuralFraming
575753	a9455610-e363-417d-8f68-af4aef00ea85-0008c909	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6407.5				1.4858	6.348			CONCRETE	Concrete		StructuralFraming
575756	a9455610-e363-417d-8f68-af4aef00ea85-0008c90c	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6407.5				1.4852	6.307			CONCRETE	Concrete		StructuralFraming
575759	a9455610-e363-417d-8f68-af4aef00ea85-0008c90f	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6407.5				1.4852	6.307			CONCRETE	Concrete		StructuralFraming
575762	a9455610-e363-417d-8f68-af4aef00ea85-0008c912	StructuralFraming	M_Concrete-Rectangular Beam	B50X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6460				1.4867	6.845			CONCRETE	Concrete		StructuralFraming
575765	a9455610-e363-417d-8f68-af4aef00ea85-0008c915	StructuralFraming	M_Concrete-Rectangular Beam	B50X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6460				1.4867	6.845			CONCRETE	Concrete		StructuralFraming
575768	a9455610-e363-417d-8f68-af4aef00ea85-0008c918	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6460				1.6255	6.586			CONCRETE	Concrete		StructuralFraming
575771	a9455610-e363-417d-8f68-af4aef00ea85-0008c91b	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6460				1.6255	6.586			CONCRETE	Concrete		StructuralFraming
575774	a9455610-e363-417d-8f68-af4aef00ea85-0008c91e	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6460				1.6199	6.559			CONCRETE	Concrete		StructuralFraming
575777	a9455610-e363-417d-8f68-af4aef00ea85-0008c921	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			12740				3.1783	12.929			CONCRETE	Concrete		StructuralFraming
575780	a9455610-e363-417d-8f68-af4aef00ea85-0008c924	StructuralFraming	M_Concrete-Rectangular Beam	B50X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6280				1.4185	6.553			CONCRETE	Concrete		StructuralFraming
575783	a9455610-e363-417d-8f68-af4aef00ea85-0008c927	StructuralFraming	M_Concrete-Rectangular Beam	B50X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6280				1.4185	6.553			CONCRETE	Concrete		StructuralFraming
575786	a9455610-e363-417d-8f68-af4aef00ea85-0008c92a	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6280				1.553	6.397			CONCRETE	Concrete		StructuralFraming
575789	a9455610-e363-417d-8f68-af4aef00ea85-0008c92d	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6280				1.553	6.397			CONCRETE	Concrete		StructuralFraming
575792	a9455610-e363-417d-8f68-af4aef00ea85-0008c930	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6280				1.5474	6.37			CONCRETE	Concrete		StructuralFraming
575798	a9455610-e363-417d-8f68-af4aef00ea85-0008c936	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6282				1.3628	6.092			CONCRETE	Concrete		StructuralFraming
575801	a9455610-e363-417d-8f68-af4aef00ea85-0008c939	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6282				1.3628	6.092			CONCRETE	Concrete		StructuralFraming
575804	a9455610-e363-417d-8f68-af4aef00ea85-0008c93c	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6282				1.472	6.255			CONCRETE	Concrete		StructuralFraming
575807	a9455610-e363-417d-8f68-af4aef00ea85-0008c93f	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6282				1.472	6.255			CONCRETE	Concrete		StructuralFraming
575810	a9455610-e363-417d-8f68-af4aef00ea85-0008c942	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6282				1.4248	6.004			CONCRETE	Concrete		StructuralFraming
575813	a9455610-e363-417d-8f68-af4aef00ea85-0008c945	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			6282				1.4248	6.004			CONCRETE	Concrete		StructuralFraming
575816	a9455610-e363-417d-8f68-af4aef00ea85-0008c948	StructuralFraming	M_Concrete-Rectangular Beam	B50X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7780				1.8325	7.58			CONCRETE	Concrete		StructuralFraming
575819	a9455610-e363-417d-8f68-af4aef00ea85-0008c94b	StructuralFraming	M_Concrete-Rectangular Beam	B50X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7780				1.8325	7.58			CONCRETE	Concrete		StructuralFraming
575822	a9455610-e363-417d-8f68-af4aef00ea85-0008c94e	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7780				2.0158	7.972			CONCRETE	Concrete		StructuralFraming
575825	a9455610-e363-417d-8f68-af4aef00ea85-0008c951	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7780				2.0089	7.945			CONCRETE	Concrete		StructuralFraming
575828	a9455610-e363-417d-8f68-af4aef00ea85-0008c954	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7780				2.0089	7.945			CONCRETE	Concrete		StructuralFraming
575831	a9455610-e363-417d-8f68-af4aef00ea85-0008c957	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7780				2.0048	7.93			CONCRETE	Concrete		StructuralFraming
575834	a9455610-e363-417d-8f68-af4aef00ea85-0008c95a	StructuralFraming	M_Concrete-Rectangular Beam	B50X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.1613	5.323			CONCRETE	Concrete		StructuralFraming
575837	a9455610-e363-417d-8f68-af4aef00ea85-0008c95d	StructuralFraming	M_Concrete-Rectangular Beam	B50X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.1613	5.323			CONCRETE	Concrete		StructuralFraming
575840	a9455610-e363-417d-8f68-af4aef00ea85-0008c960	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.265	5.105			CONCRETE	Concrete		StructuralFraming
575843	a9455610-e363-417d-8f68-af4aef00ea85-0008c963	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.2581	5.079			CONCRETE	Concrete		StructuralFraming
575846	a9455610-e363-417d-8f68-af4aef00ea85-0008c966	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.2581	5.079			CONCRETE	Concrete		StructuralFraming
575849	a9455610-e363-417d-8f68-af4aef00ea85-0008c969	StructuralFraming	M_Concrete-Rectangular Beam	B50X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.2581	5.079			CONCRETE	Concrete		StructuralFraming
575852	a9455610-e363-417d-8f68-af4aef00ea85-0008c96c	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7830				1.6855	7.399			CONCRETE	Concrete		StructuralFraming
575855	a9455610-e363-417d-8f68-af4aef00ea85-0008c96f	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7830				1.6855	7.399			CONCRETE	Concrete		StructuralFraming
575858	a9455610-e363-417d-8f68-af4aef00ea85-0008c972	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7830				1.8541	7.801			CONCRETE	Concrete		StructuralFraming
575861	a9455610-e363-417d-8f68-af4aef00ea85-0008c975	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7830				1.8541	7.801			CONCRETE	Concrete		StructuralFraming
575864	a9455610-e363-417d-8f68-af4aef00ea85-0008c978	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7830				1.8479	7.776			CONCRETE	Concrete		StructuralFraming
575867	a9455610-e363-417d-8f68-af4aef00ea85-0008c97b	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7830				1.8163	7.834			CONCRETE	Concrete		StructuralFraming
575870	a9455610-e363-417d-8f68-af4aef00ea85-0008c97e	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.035	4.595			CONCRETE	Concrete		StructuralFraming
575873	a9455610-e363-417d-8f68-af4aef00ea85-0008c981	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.035	4.595			CONCRETE	Concrete		StructuralFraming
575876	a9455610-e363-417d-8f68-af4aef00ea85-0008c984	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.1385	4.848			CONCRETE	Concrete		StructuralFraming
575879	a9455610-e363-417d-8f68-af4aef00ea85-0008c987	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.1385	4.848			CONCRETE	Concrete		StructuralFraming
575882	a9455610-e363-417d-8f68-af4aef00ea85-0008c98a	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.1323	4.823			CONCRETE	Concrete		StructuralFraming
575885	a9455610-e363-417d-8f68-af4aef00ea85-0008c98d	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.1323	4.823			CONCRETE	Concrete		StructuralFraming
575888	a9455610-e363-417d-8f68-af4aef00ea85-0008c990	StructuralFraming	M_Concrete-Rectangular Beam	B40X40																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				0.704	3.68			CONCRETE	Concrete		StructuralFraming
575891	a9455610-e363-417d-8f68-af4aef00ea85-0008c993	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				0.9675	4.31			CONCRETE	Concrete		StructuralFraming
575894	a9455610-e363-417d-8f68-af4aef00ea85-0008c996	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				0.9675	4.31			CONCRETE	Concrete		StructuralFraming
575897	a9455610-e363-417d-8f68-af4aef00ea85-0008c999	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				1.0519	4.498			CONCRETE	Concrete		StructuralFraming
575900	a9455610-e363-417d-8f68-af4aef00ea85-0008c99c	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				1.0395	4.448			CONCRETE	Concrete		StructuralFraming
575903	a9455610-e363-417d-8f68-af4aef00ea85-0008c99f	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				1.0395	4.448			CONCRETE	Concrete		StructuralFraming
575906	a9455610-e363-417d-8f68-af4aef00ea85-0008c9a2	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				1.0271	4.398			CONCRETE	Concrete		StructuralFraming
575909	a9455610-e363-417d-8f68-af4aef00ea85-0008c9a5	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.3928	7.184			CONCRETE	Concrete		StructuralFraming
575912	a9455610-e363-417d-8f68-af4aef00ea85-0008c9a8	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.3928	7.184			CONCRETE	Concrete		StructuralFraming
575915	a9455610-e363-417d-8f68-af4aef00ea85-0008c9ab	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.5514	7.548			CONCRETE	Concrete		StructuralFraming
575918	a9455610-e363-417d-8f68-af4aef00ea85-0008c9ae	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.5514	7.548			CONCRETE	Concrete		StructuralFraming
575921	a9455610-e363-417d-8f68-af4aef00ea85-0008c9b1	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.5514	7.548			CONCRETE	Concrete		StructuralFraming
575924	a9455610-e363-417d-8f68-af4aef00ea85-0008c9b4	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.539	7.498			CONCRETE	Concrete		StructuralFraming
575927	a9455610-e363-417d-8f68-af4aef00ea85-0008c9b7	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.3984	7.208			CONCRETE	Concrete		StructuralFraming
575930	a9455610-e363-417d-8f68-af4aef00ea85-0008c9ba	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.3984	7.208			CONCRETE	Concrete		StructuralFraming
575933	a9455610-e363-417d-8f68-af4aef00ea85-0008c9bd	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.5638	7.598			CONCRETE	Concrete		StructuralFraming
575936	a9455610-e363-417d-8f68-af4aef00ea85-0008c9c0	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.5638	7.598			CONCRETE	Concrete		StructuralFraming
575939	a9455610-e363-417d-8f68-af4aef00ea85-0008c9c3	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.5638	7.598			CONCRETE	Concrete		StructuralFraming
575942	a9455610-e363-417d-8f68-af4aef00ea85-0008c9c6	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			7850				1.8191	7.598			CONCRETE	Concrete		StructuralFraming
575945	a9455610-e363-417d-8f68-af4aef00ea85-0008c9c9	StructuralFraming	M_Concrete-Rectangular Beam	B40X40																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				0.704	3.68			CONCRETE	Concrete		StructuralFraming
575948	a9455610-e363-417d-8f68-af4aef00ea85-0008c9cc	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				0.9731	4.334			CONCRETE	Concrete		StructuralFraming
575951	a9455610-e363-417d-8f68-af4aef00ea85-0008c9cf	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				0.9731	4.334			CONCRETE	Concrete		StructuralFraming
575954	a9455610-e363-417d-8f68-af4aef00ea85-0008c9d2	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				1.0704	4.573			CONCRETE	Concrete		StructuralFraming
575957	a9455610-e363-417d-8f68-af4aef00ea85-0008c9d5	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				1.0704	4.573			CONCRETE	Concrete		StructuralFraming
575960	a9455610-e363-417d-8f68-af4aef00ea85-0008c9d8	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				1.0704	4.573			CONCRETE	Concrete		StructuralFraming
575963	a9455610-e363-417d-8f68-af4aef00ea85-0008c9db	StructuralFraming	M_Concrete-Rectangular Beam	B45X55																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				1.0704	4.573			CONCRETE	Concrete		StructuralFraming
576082	a9455610-e363-417d-8f68-af4aef00ea85-0008ca52	StructuralFraming	M_Concrete-Rectangular Beam	B40X40																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3055				0.4248	2.284			CONCRETE	Concrete		StructuralFraming
576085	a9455610-e363-417d-8f68-af4aef00ea85-0008ca55	StructuralFraming	M_Concrete-Rectangular Beam	B40X40																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3055				0.4248	2.284			CONCRETE	Concrete		StructuralFraming
576116	a9455610-e363-417d-8f68-af4aef00ea85-0008ca74	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			2925				0.4451	2.407			Steel	Metal		StructuralFraming
576119	a9455610-e363-417d-8f68-af4aef00ea85-0008ca77	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				0.8093	4.23			Steel	Metal		StructuralFraming
576122	a9455610-e363-417d-8f68-af4aef00ea85-0008ca7a	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3900				0.6475	3.42			Steel	Metal		StructuralFraming
576125	a9455610-e363-417d-8f68-af4aef00ea85-0008ca7d	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			2925				0.4451	2.407			Steel	Metal		StructuralFraming
576128	a9455610-e363-417d-8f68-af4aef00ea85-0008ca80	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3900				0.6452	3.416			Steel	Metal		StructuralFraming
576131	a9455610-e363-417d-8f68-af4aef00ea85-0008ca83	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				0.6728	4.192			Steel	Metal		StructuralFraming
576134	a9455610-e363-417d-8f68-af4aef00ea85-0008ca86	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			2925				0.4448	2.405			Steel	Metal		StructuralFraming
576137	a9455610-e363-417d-8f68-af4aef00ea85-0008ca89	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				0.8093	4.23			Steel	Metal		StructuralFraming
576140	a9455610-e363-417d-8f68-af4aef00ea85-0008ca8c	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3900				0.6475	3.42			Steel	Metal		StructuralFraming
576143	a9455610-e363-417d-8f68-af4aef00ea85-0008ca8f	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			2875				0.4361	2.362			Steel	Metal		StructuralFraming
576146	a9455610-e363-417d-8f68-af4aef00ea85-0008ca92	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			3900				0.6475	3.42			Steel	Metal		StructuralFraming
576149	a9455610-e363-417d-8f68-af4aef00ea85-0008ca95	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			4800				0.8093	4.23			Steel	Metal		StructuralFraming
576152	a9455610-e363-417d-8f68-af4aef00ea85-0008ca98	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			2875				0.4361	2.362			Steel	Metal		StructuralFraming
576155	a9455610-e363-417d-8f68-af4aef00ea85-0008ca9b	StructuralFraming	M_Concrete-Rectangular Beam	300 x 600mm																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			2875				0.4358	2.36			Steel	Metal		StructuralFraming
576158	a9455610-e363-417d-8f68-af4aef00ea85-0008ca9e	StructuralFraming	M_Concrete-Rectangular Beam	B45X50																											FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			5050				1.035	4.595			CONCRETE	Concrete		StructuralFraming
